time_ns,device,sensor,x,y,z,extra
1774665768104062700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.3679434010721194, ""qx"": 0.14734952082773617, ""qz"": -0.11123852775320368, ""roll"": 2.123789932876308, ""qw"": -0.4747174765033254, ""qy"": -0.8605564148288462, ""pitch"": 0.05157813776749248}"
1774665768114046000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.3944897276110488, ""qx"": 0.15578495866158937, ""qz"": -0.12329767752808445, ""roll"": 2.139871165664579, ""qw"": -0.46475208073987373, ""qy"": -0.862864060209169, ""pitch"": 0.06802795978382145}"
1774665768124030000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.41977802301255235, ""qx"": 0.16376169114944394, ""qz"": -0.13499752614440716, ""roll"": 2.154904651571476, ""qw"": -0.4550091973466613, ""qy"": -0.8648263055343999, ""pitch"": 0.08457345724100764}"
1774665768134012700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.44433000848427345, ""qx"": 0.17144777826374571, ""qz"": -0.14650383040182702, ""roll"": 2.168223293777465, ""qw"": -0.44577513919132555, ""qy"": -0.8662717520405465, ""pitch"": 0.10114230072639584}"
1774665768143995600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.4681909542363312, ""qx"": 0.1787993941797983, ""qz"": -0.15787059150010083, ""roll"": 2.1792770488251305, ""qw"": -0.4373127667919787, ""qy"": -0.8671015799084085, ""pitch"": 0.11766851248863895}"
1774665768153979000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.4911593837822026, ""qx"": 0.18570447780053545, ""qz"": -0.16903829277288007, ""roll"": 2.1879201109425295, ""qw"": -0.42973799686664377, ""qy"": -0.867332318104841, ""pitch"": 0.13401701807301436}"
1774665768163961900,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.5128439494976651, ""qx"": 0.1920436535832963, ""qz"": -0.1798167238205112, ""roll"": 2.1946869782712533, ""qw"": -0.422902644464608, ""qy"": -0.8671439778575817, ""pitch"": 0.14998412979191975}"
1774665768173944800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.5326758101713768, ""qx"": 0.19768014047860902, ""qz"": -0.1899052269139259, ""roll"": 2.2002977635054695, ""qw"": -0.416623107848933, ""qy"": -0.8667662546798166, ""pitch"": 0.16524161085903585}"
1774665768183928800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.5503596679505541, ""qx"": 0.2026459437838671, ""qz"": -0.19900632910298643, ""roll"": 2.205594891478478, ""qw"": -0.41066504572686513, ""qy"": -0.8664209958573867, ""pitch"": 0.17936755653221723}"
1774665768193911800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.5657098941271188, ""qx"": 0.20699678467706772, ""qz"": -0.20691395820170871, ""roll"": 2.211406188188121, ""qw"": -0.40477399682081683, ""qy"": -0.866312270541109, ""pitch"": 0.19210986571077796}"
1774665768203894800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.578690455380849, ""qx"": 0.21079669214853705, ""qz"": -0.21354018317796403, ""roll"": 2.218197311905054, ""qw"": -0.39881849801191965, ""qy"": -0.8665502440497097, ""pitch"": 0.20334583670923131}"
1774665768213878000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.5896592050002263, ""qx"": 0.21416869362837862, ""qz"": -0.2190099343734342, ""roll"": 2.2256589656567383, ""qw"": -0.3929336764700389, ""qy"": -0.8670464829407682, ""pitch"": 0.21308425705477602}"
1774665768223860700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.5991446861965268, ""qx"": 0.21723460788853827, ""qz"": -0.22356679523903172, ""roll"": 2.233070870945499, ""qw"": -0.387387563962256, ""qy"": -0.8676162776440014, ""pitch"": 0.22143766457656516}"
1774665768233843700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.6075007009580681, ""qx"": 0.22000201510458198, ""qz"": -0.22745729066557255, ""roll"": 2.2395044007112195, ""qw"": -0.3825416875405239, ""qy"": -0.8680576711773039, ""pitch"": 0.22855691966300692}"
1774665768243827700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.6149578011675354, ""qx"": 0.2224377687277519, ""qz"": -0.23088402503029287, ""roll"": 2.2441554235896266, ""qw"": -0.3787141341665986, ""qy"": -0.8682105829043827, ""pitch"": 0.23457665330832134}"
1774665768253811000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.6216725011677569, ""qx"": 0.2245269723435897, ""qz"": -0.2339725806832532, ""roll"": 2.2465562687253255, ""qw"": -0.37608998326677695, ""qy"": -0.8679866843749963, ""pitch"": 0.23957056555765244}"
1774665768263793700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.6276216362707455, ""qx"": 0.22624660560609539, ""qz"": -0.23670008928724764, ""roll"": 2.246401415565223, ""qw"": -0.37483822898072794, ""qy"": -0.8673418393249904, ""pitch"": 0.24338375360192355}"
1774665768273777000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.6326485882264361, ""qx"": 0.22758599718375655, ""qz"": -0.23893740943670938, ""roll"": 2.243818626745056, ""qw"": -0.37496662518914387, ""qy"": -0.8663219495977285, ""pitch"": 0.24578637158670055}"
1774665768283759900,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.636444402402631, ""qx"": 0.2285406926739425, ""qz"": -0.24044442749352976, ""roll"": 2.2393359756135878, ""qw"": -0.3763399040538651, ""qy"": -0.8650571647527877, ""pitch"": 0.24646610290757712}"
1774665768293742800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.6385621773749764, ""qx"": 0.22904407395536366, ""qz"": -0.24097347914904796, ""roll"": 2.2335168472873876, ""qw"": -0.3788133694811978, ""qy"": -0.8636960517092956, ""pitch"": 0.2451746650641862}"
1774665768303726800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.6384354463202365, ""qx"": 0.22898362575500444, ""qz"": -0.2402560291977201, ""roll"": 2.226985712901073, ""qw"": -0.38222125620732983, ""qy"": -0.8624096838589547, ""pitch"": 0.24169987382072966}"
1774665768313709800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.6354399107273287, ""qx"": 0.22821343596727775, ""qz"": -0.2380179567082532, ""roll"": 2.2202848525692582, ""qw"": -0.38643040935030304, ""qy"": -0.8613579395012093, ""pitch"": 0.2358402830686008}"
1774665768323692800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.6291482450541285, ""qx"": 0.22658003093326431, ""qz"": -0.23415643339504824, ""roll"": 2.213712030514216, ""qw"": -0.39133180598174755, ""qy"": -0.8606344505163066, ""pitch"": 0.2276720296931805}"
1774665768333675800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.6193536746779165, ""qx"": 0.22391162637904663, ""qz"": -0.22876797779291605, ""roll"": 2.20720515689846, ""qw"": -0.39688179294166154, ""qy"": -0.860240451305647, ""pitch"": 0.21757050300341288}"
1774665768343659000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.6063095233553454, ""qx"": 0.22016153478781694, ""qz"": -0.22214001536314343, ""roll"": 2.200459017533432, ""qw"": -0.40304959401650503, ""qy"": -0.8600777291212927, ""pitch"": 0.20609930721834321}"
1774665768353641700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.5905312243564105, ""qx"": 0.2153998226398577, ""qz"": -0.21459841265309434, ""roll"": 2.193068383869111, ""qw"": -0.40982923950589184, ""qy"": -0.859994500216737, ""pitch"": 0.1937627831545769}"
1774665768363625700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.5725707771139021, ""qx"": 0.20976418692852714, ""qz"": -0.2063984263013708, ""roll"": 2.1846874873354465, ""qw"": -0.41722041145809724, ""qy"": -0.8598406327473526, ""pitch"": 0.1808885593819337}"
1774665768373608700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.5528766174964653, ""qx"": 0.2034167460184255, ""qz"": -0.19767790520298978, ""roll"": 2.175176268616768, ""qw"": -0.4251818527394006, ""qy"": -0.8595146979413878, ""pitch"": 0.16761972786755144}"
1774665768383592000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.5316909255417264, ""qx"": 0.19648371785452615, ""qz"": -0.18844014781571997, ""roll"": 2.1643164645148008, ""qw"": -0.43376528433838246, ""qy"": -0.8589132963793852, ""pitch"": 0.15385817797781973}"
1774665768393574700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.5090025678694388, ""qx"": 0.18897179416575646, ""qz"": -0.17865994136894728, ""roll"": 2.151839968745275, ""qw"": -0.44305853320670147, ""qy"": -0.857944960267312, ""pitch"": 0.13956227674149455}"
1774665768403558000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.4845927804386718, ""qx"": 0.18079053832621, ""qz"": -0.16829918861647922, ""roll"": 2.13764850326148, ""qw"": -0.4530725212460856, ""qy"": -0.8565719620096415, ""pitch"": 0.12482216340694748}"
1774665768413540900,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.4581865411930625, ""qx"": 0.17177338857978863, ""qz"": -0.1573996846219227, ""roll"": 2.1216626231002587, ""qw"": -0.46378178132054004, ""qy"": -0.8547665198153165, ""pitch"": 0.10997074742068566}"
1774665768423524900,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.4293445921170849, ""qx"": 0.16157309529219868, ""qz"": -0.14614604162057301, ""roll"": 2.1037488170523133, ""qw"": -0.475148978588581, ""qy"": -0.8525074433926507, ""pitch"": 0.09578499451327036}"
1774665768433507800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.3977809917287513, ""qx"": 0.1498895823814748, ""qz"": -0.1347738445019905, ""roll"": 2.083923059776963, ""qw"": -0.48706466392563996, ""qy"": -0.8497864872002237, ""pitch"": 0.08314189997691519}"
1774665768443490800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.3633605542076846, ""qx"": 0.1365182643889719, ""qz"": -0.12346597689862866, ""roll"": 2.0620487327036408, ""qw"": -0.49951386453982344, ""qy"": -0.8465251207422579, ""pitch"": 0.07271262688818694}"
1774665768453473800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.3261094750903226, ""qx"": 0.12140732846739388, ""qz"": -0.11228112987236308, ""roll"": 2.0380249804919095, ""qw"": -0.5125026871038487, ""qy"": -0.8426114872345942, ""pitch"": 0.06482095962868152}"
1774665768463456800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.2863324409306443, ""qx"": 0.10470285667213931, ""qz"": -0.10120665352835194, ""roll"": 2.011861174480315, ""qw"": -0.5260071653431291, ""qy"": -0.8379206494555169, ""pitch"": 0.059492471969801536}"
1774665768473440800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.2444798529025406, ""qx"": 0.08666863280140562, ""qz"": -0.09018253963215152, ""roll"": 1.9837576918106061, ""qw"": -0.5399318013632491, ""qy"": -0.8323636976408704, ""pitch"": 0.0565692083690613}"
1774665768483423700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.20105989566893245, ""qx"": 0.06755802123186792, ""qz"": -0.07921930538332371, ""roll"": 1.9537368858650173, ""qw"": -0.5542491540648445, ""qy"": -0.8258135716808409, ""pitch"": 0.055982039411668044}"
1774665768493406700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.15647022512509798, ""qx"": 0.04754870262674335, ""qz"": -0.06833972488337521, ""roll"": 1.921595851605998, ""qw"": -0.5690269728913561, ""qy"": -0.8180936506650337, ""pitch"": 0.057735672133969955}"
1774665768503390000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.11105458150198576, ""qx"": 0.026738787448228513, ""qz"": -0.05763529342008569, ""roll"": 1.8873647564509053, ""qw"": -0.5842296951460964, ""qy"": -0.8090976995296414, ""pitch"": 0.06206181193939816}"
1774665768513373000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.06516575008628257, ""qx"": 0.005131253926840655, ""qz"": -0.0473103576727827, ""roll"": 1.850776744089967, ""qw"": -0.599938853060263, ""qy"": -0.7986293691654446, ""pitch"": 0.06946585951994123}"
1774665768523355600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.01919439044320903, ""qx"": -0.01724369850802283, ""qz"": -0.03752977819410798, ""roll"": 1.8115647726523387, ""qw"": -0.6162402144850112, ""qy"": -0.786474602585167, ""pitch"": 0.08037145529057169}"
1774665768533339600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.026730580830434534, ""qx"": -0.04039666120808873, ""qz"": -0.028287067480707, ""roll"": 1.7700060261149573, ""qw"": -0.6330076314014117, ""qy"": -0.7725732200493546, ""pitch"": 0.09499325221547958}"
1774665768543323000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.07306391016118524, ""qx"": -0.06446176948623146, ""qz"": -0.019272787077433677, ""roll"": 1.726633497767936, ""qw"": -0.6500168272744999, ""qy"": -0.7569355372442548, ""pitch"": 0.11322072445387972}"
1774665768553305900,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.12019558819474872, ""qx"": -0.08949853153018093, ""qz"": -0.010195521732880517, ""roll"": 1.6825506374178805, ""qw"": -0.6668144249738482, ""qy"": -0.7397599003595873, ""pitch"": 0.13485063139713852}"
1774665768563288600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.1684382512229904, ""qx"": -0.11545892634575577, ""qz"": -0.0007902412347922202, ""roll"": 1.6393475541921574, ""qw"": -0.6827776732304257, ""qy"": -0.7214453505278593, ""pitch"": 0.15948097131318778}"
1774665768573271800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.21799447663985036, ""qx"": -0.14227739239757298, ""qz"": 0.009051351737879475, ""roll"": 1.5986569849395977, ""qw"": -0.6973033384258988, ""qy"": -0.7024552612917062, ""pitch"": 0.18678895005366072}"
1774665768583254800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.26853587159442743, ""qx"": -0.16973001727423745, ""qz"": 0.01913265777137674, ""roll"": 1.5620905905304543, ""qw"": -0.7098486201012599, ""qy"": -0.6833304677523522, ""pitch"": 0.2165048418425126}"
1774665768593238800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.319194264791969, ""qx"": -0.1974051120148423, ""qz"": 0.029050627874228383, ""roll"": 1.5305001333300725, ""qw"": -0.7201951559523891, ""qy"": -0.664459335002362, ""pitch"": 0.24827734288259984}"
1774665768603222000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.3691360014608575, ""qx"": -0.22496813045828465, ""qz"": 0.038426051587642125, ""roll"": 1.5034562275557108, ""qw"": -0.7285876034094395, ""qy"": -0.6458117228786584, ""pitch"": 0.28190503774344094}"
1774665768613204700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.4177130284376234, ""qx"": -0.25217265026638647, ""qz"": 0.04697798489788101, ""roll"": 1.4801220007894003, ""qw"": -0.7353969354507143, ""qy"": -0.6272108007235919, ""pitch"": 0.31725927519439306}"
1774665768623187700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.4647513041706247, ""qx"": -0.2788917267899601, ""qz"": 0.05463817317681172, ""roll"": 1.4598867848981942, ""qw"": -0.7408927619981227, ""qy"": -0.6085326200524261, ""pitch"": 0.3541140298911072}"
1774665768633171000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.5105789332073428, ""qx"": -0.3050499478359518, ""qz"": 0.061598235612377275, ""roll"": 1.4425098352503982, ""qw"": -0.7451995138812221, ""qy"": -0.5897693763922081, ""pitch"": 0.39194716052443235}"
1774665768643154000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.5556675900067645, ""qx"": -0.3306402959953629, ""qz"": 0.06799515207461163, ""roll"": 1.4283787185835417, ""qw"": -0.7482485457190513, ""qy"": -0.571119801732082, ""pitch"": 0.4302912111670578}"
1774665768653138000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.6005237625625134, ""qx"": -0.355713868569391, ""qz"": 0.0738261870115847, ""roll"": 1.4184633391942962, ""qw"": -0.7498245333094452, ""qy"": -0.5529742028210161, ""pitch"": 0.46877975548589296}"
1774665768663120600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.6453028196349839, ""qx"": -0.38021262371970815, ""qz"": 0.07900963304335118, ""roll"": 1.413195866278513, ""qw"": -0.749905153347083, ""qy"": -0.5355727645601931, ""pitch"": 0.5070676926029433}"
1774665768673104000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.6898272439280535, ""qx"": -0.403911167359155, ""qz"": 0.08350237692119894, ""roll"": 1.4124702314287652, ""qw"": -0.7486358567183938, ""qy"": -0.5190640885678187, ""pitch"": 0.5446030364338569}"
1774665768683086800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.7337243607047549, ""qx"": -0.42661982269005166, ""qz"": 0.08715627504039718, ""roll"": 1.4160708811231093, ""qw"": -0.7461985864968819, ""qy"": -0.5035742357784485, ""pitch"": 0.5810559671087778}"
1774665768693069800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.7765625547293276, ""qx"": -0.4482225106226042, ""qz"": 0.08978840384589476, ""roll"": 1.423580168850283, ""qw"": -0.7428223079458764, ""qy"": -0.48913154591677055, ""pitch"": 0.6163524972276034}"
1774665768703052800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.8180382195088568, ""qx"": -0.4687089410219085, ""qz"": 0.09126838114521356, ""roll"": 1.4343351857091806, ""qw"": -0.7387765968972604, ""qy"": -0.4755955848950575, ""pitch"": 0.6506813972878639}"
1774665768713036800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.8577695223954411, ""qx"": -0.4880159954220084, ""qz"": 0.09161961213888685, ""roll"": 1.4471121572777488, ""qw"": -0.734442801838952, ""qy"": -0.4626446710744879, ""pitch"": 0.6842151570540375}"
1774665768723019800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.8954229029327494, ""qx"": -0.5060545596048159, ""qz"": 0.09101895644186886, ""roll"": 1.460523859712093, ""qw"": -0.7301996128791879, ""qy"": -0.44992545067549267, ""pitch"": 0.7170157952981956}"
1774665768733003000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.9308224115529898, ""qx"": -0.5227395068868854, ""qz"": 0.089771540924462, ""roll"": 1.4733646511462253, ""qw"": -0.7263360365372062, ""qy"": -0.4371732907617701, ""pitch"": 0.7489602841561502}"
1774665768742985700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.9636062062041653, ""qx"": -0.5379253264539645, ""qz"": 0.08816010324941952, ""roll"": 1.4846604928061562, ""qw"": -0.7230599362875465, ""qy"": -0.4243212045256135, ""pitch"": 0.779730921427301}"
1774665768752968700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.9935063222445385, ""qx"": -0.5515437988808606, ""qz"": 0.0863920279760004, ""roll"": 1.4938796352275583, ""qw"": -0.7204537005472494, ""qy"": -0.4114392429641609, ""pitch"": 0.8090522842200232}"
1774665768762952000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -1.0202412759003072, ""qx"": -0.5636099366306652, ""qz"": 0.08445579244081279, ""roll"": 1.5010508305861074, ""qw"": -0.7184751848515321, ""qy"": -0.39875354003410474, ""pitch"": 0.836832820833663}"
1774665768772936000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -1.0435199073496537, ""qx"": -0.5741797214565152, ""qz"": 0.08215034636606634, ""roll"": 1.5067578786040279, ""qw"": -0.7169756398250032, ""qy"": -0.3866716004548158, ""pitch"": 0.8630290278287066}"
1774665768782918700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -1.0630658034915885, ""qx"": -0.5832942095500003, ""qz"": 0.0793104384992532, ""roll"": 1.5115092798937302, ""qw"": -0.7158311564650777, ""qy"": -0.375584383207772, ""pitch"": 0.8875142903307112}"
1774665768792901600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -1.0783380451841236, ""qx"": -0.5908628393077601, ""qz"": 0.07597785316997926, ""roll"": 1.5150654304425633, ""qw"": -0.7150687537585352, ""qy"": -0.3657665716494643, ""pitch"": 0.9098876665665906}"
1774665768802884900,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -1.0886271883013552, ""qx"": -0.5967396146953466, ""qz"": 0.07228399638802738, ""roll"": 1.5168181163991976, ""qw"": -0.7147798025992785, ""qy"": -0.357444683073999, ""pitch"": 0.9296318393753954}"
1774665768812867800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -1.0932144727381956, ""qx"": -0.6007840094046139, ""qz"": 0.06838720538476459, ""roll"": 1.5160409961643897, ""qw"": -0.7150691905762182, ""qy"": -0.35079607868522283, ""pitch"": 0.9462429278296446}"
1774665768822850800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -1.0917783880030971, ""qx"": -0.6029464600677258, ""qz"": 0.06449506901492014, ""roll"": 1.512159744539265, ""qw"": -0.7160038472650864, ""qy"": -0.3458822784327169, ""pitch"": 0.9593325106761689}"
1774665768832834800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -1.0847983413582198, ""qx"": -0.6033165464872028, ""qz"": 0.06086267956580238, ""roll"": 1.5053178167651615, ""qw"": -0.7175162201714855, ""qy"": -0.34274687063327913, ""pitch"": 0.9685370572741153}"
1774665768842817800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -1.0735459513690695, ""qx"": -0.6020942395907348, ""qz"": 0.05778534633088906, ""roll"": 1.496444818937958, ""qw"": -0.7194099056289947, ""qy"": -0.3414570217681248, ""pitch"": 0.973470645499719}"
1774665768852800800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -1.0598310660384007, ""qx"": -0.5995754611636533, ""qz"": 0.05548311722769786, ""roll"": 1.4871546718151314, ""qw"": -0.7213878085053076, ""qy"": -0.3420972808856738, ""pitch"": 0.9739133544552937}"
1774665768862784000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -1.045257391087715, ""qx"": -0.5960373447401776, ""qz"": 0.05399556718870878, ""roll"": 1.479172798454457, ""qw"": -0.7231528359172261, ""qy"": -0.3447809151749042, ""pitch"": 0.9698818371593033}"
1774665768872766700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -1.0309838986140578, ""qx"": -0.5916929157578644, ""qz"": 0.05329649889292016, ""roll"": 1.4737703146545384, ""qw"": -0.7244840153102888, ""qy"": -0.34954523137439547, ""pitch"": 0.9615596198800573}"
1774665768882749700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -1.0173518623866242, ""qx"": -0.5865650563527641, ""qz"": 0.053415508115958604, ""roll"": 1.4712458304213643, ""qw"": -0.7253228193716791, ""qy"": -0.3563635643178624, ""pitch"": 0.9489896034827684}"
1774665768892733700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -1.0039301060073227, ""qx"": -0.5805852024708821, ""qz"": 0.054194043698220264, ""roll"": 1.4713138190053643, ""qw"": -0.725708417856011, ""qy"": -0.36514547289051374, ""pitch"": 0.932469285033061}"
1774665768902717000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.9901298526409659, ""qx"": -0.5737014322988588, ""qz"": 0.05535321891885086, ""roll"": 1.473673646153801, ""qw"": -0.7256706220980235, ""qy"": -0.3757725289964419, ""pitch"": 0.9125007799662077}"
1774665768912699600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.9753721453084849, ""qx"": -0.5658469401806692, ""qz"": 0.056635800599785194, ""roll"": 1.4780437426135786, ""qw"": -0.7252293524461897, ""qy"": -0.3881393636692839, ""pitch"": 0.8895246247082824}"
1774665768922683000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.9588924212523325, ""qx"": -0.5568473954186485, ""qz"": 0.057917628019173065, ""roll"": 1.4836887045133853, ""qw"": -0.7245007326311266, ""qy"": -0.40207623579547475, ""pitch"": 0.8637718895568365}"
1774665768932665900,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.9399901301448635, ""qx"": -0.5464736473593139, ""qz"": 0.05919700521396966, ""roll"": 1.4896962200545583, ""qw"": -0.7236525525048106, ""qy"": -0.4173598526601308, ""pitch"": 0.835305009524278}"
1774665768942648800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.9184237995216907, ""qx"": -0.5345203691992184, ""qz"": 0.06050332578410673, ""roll"": 1.4959846655957105, ""qw"": -0.7226834960641095, ""qy"": -0.4339998624273237, ""pitch"": 0.8038905512363298}"
1774665768952632800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.894488021507179, ""qx"": -0.5208670288328922, ""qz"": 0.061905622997762644, ""roll"": 1.5032804248947509, ""qw"": -0.7213908979413571, ""qy"": -0.45217300750101713, ""pitch"": 0.7691341346969938}"
